event_ticker,game_date,team1,team2,winner,team1_home,season,winner_implied_prob,t1_roll_win_pct,t1_roll_pts,t1_roll_opp_pts,t1_roll_pm,t1_roll_fg_pct,t1_roll_fg3_pct,t1_roll_ft_pct,t1_roll_reb,t1_roll_ast,t1_roll_tov,t1_roll_stl,t1_roll_blk,t1_rest_days,t2_roll_win_pct,t2_roll_pts,t2_roll_opp_pts,t2_roll_pm,t2_roll_fg_pct,t2_roll_fg3_pct,t2_roll_ft_pct,t2_roll_reb,t2_roll_ast,t2_roll_tov,t2_roll_stl,t2_roll_blk,t2_rest_days,diff_roll_win_pct,diff_roll_pts,diff_roll_opp_pts,diff_roll_pm,diff_roll_fg_pct,diff_roll_fg3_pct,diff_roll_ft_pct,diff_roll_reb,diff_roll_ast,diff_roll_tov,diff_roll_stl,diff_roll_blk,diff_rest_days,team1_won
KXNBAGAME-25DEC02MINNOP,2025-12-02,MIN,NOP,MIN,0,2025-26,0.8628,0.4525956754586354,0.25775144334691413,-0.5634901277957985,0.6185065615489013,-0.22265065074051502,-0.07455299663038005,-0.40460041208224384,0.4215187771420059,-0.23696343468161307,0.3208741044766775,0.5984869756028544,-0.6901530419784689,-0.11527825568292054,-1.8208266641336839,-0.3332851844617869,1.1506212989857674,-1.123734905901822,-0.5114259356614981,-0.8402846006589387,0.11418906626018682,0.07095787264505272,-1.1122661189126462,0.5969941619201548,1.063559344867666,-0.5145904148333416,-0.1512548160568486,1.6144833069072864,0.44024669374344244,-1.2316108632954479,1.2452787864890869,0.19850188291019336,0.5246088261423768,-0.37015187625417684,0.24141748760746218,0.6027962599106822,-0.19559114444064724,-0.32316600602672574,-0.123067247743077,0.03999169085607133,1
KXNBAGAME-25DEC02NYKBOS,2025-12-02,NYK,BOS,BOS,0,2025-26,0.3925,0.8921627955833576,0.9003112018760303,-0.2918868562737788,0.822520769768726,0.460539319699798,0.09688251582991388,-0.11041224671450336,0.5187016447582194,0.16285296823733617,-0.6772258181064448,0.30655519370609896,-0.5041088729218727,-0.11527825568292054,0.8815263966194288,0.25105177228390974,-0.6989659328048358,0.7142556672969448,0.3038553712774987,1.3368618759642683,-0.5139954400808828,0.8100041253730589,-0.6684327498328982,-1.3449753006776082,-0.9834653802376224,0.5016141254929182,-0.1512548160568486,0.018519878121783073,0.48404571406103997,0.2932116683889965,0.07076208923022169,0.10977151576981391,-0.8627538586686624,0.2877440872354636,-0.2105236097141833,0.5747387362041353,0.48520719934201123,0.9002249738201352,-0.7155165575167379,0.03999169085607133,0
KXNBAGAME-25DEC02OKCGSW,2025-12-02,OKC,GSW,OKC,0,2025-26,0.8236,2.210864155957525,1.2313268350576971,-1.8096698441909456,2.2506202273074987,1.5518687530005604,1.496356086934349,0.9998283078037428,-0.7446756342525683,0.4027428099887049,-0.44237877749865095,1.4742823212931244,0.7982003104742998,-0.11527825568292054,-0.01925795696494194,-0.4891083729273054,-0.3129651192137525,-0.07164375020873476,-1.3132685397388668,-0.40628999823487105,0.8974808581175636,-0.21823413929199306,0.17888550022843794,1.06777463770143,1.79463960383384,-0.42220818389459025,0.9237347694900384,1.6144833069072864,1.2870277532170022,-1.0814389472962227,1.6549939134398537,2.033319117705918,1.3401195082535233,0.0819218863671953,-0.36870299377675986,0.15387588060593685,-1.0891389706553858,-0.22121675770615357,0.8643482685463577,-1.0704752598915837,1
KXNBAGAME-25DEC02PORTOR,2025-12-02,POR,TOR,TOR,0,2025-26,0.66,-0.8661056849155315,0.043564857170543016,1.161989479520559,-0.8988491120860445,-1.2873622929851618,-1.5579949820010819,-0.3662280426864504,1.5229246101257696,-1.1965228016870921,1.2602622669078516,-1.0801207703034943,0.5191340568894061,-0.11527825568292054,1.3319185734116146,0.03679488814382207,-1.0206332774640712,0.8283378408058337,0.9892292172207251,-0.37042267572048543,-0.48038886155234917,-0.15396924775042858,1.2279461907805669,0.06736612666621902,0.844235267177813,-0.6993548767108434,-0.1512548160568486,-1.57744355066372,0.0022564905674630066,1.57544879730546,-1.240326317012232,-1.6236395851511907,-0.8552949195030125,0.08008418814515945,1.1678967371168356,-1.6979206840261316,0.8681562677197568,-1.3426584892324414,0.8643482685463583,0.03999169085607133,0
KXNBAGAME-25DEC02WASPHI,2025-12-02,WAS,PHI,PHI,0,2025-26,0.869,-1.3056728050402537,-0.24850776034269187,1.4974994031654054,-1.35788108058065,0.04796355832999887,0.4187614371839356,-0.601578574980641,-1.0362242371012114,-0.6767614778924579,0.3795858646286257,-0.1313424791390367,0.5191340568894061,-1.2164161539661753,-0.46965013375712733,-0.5085862714854942,0.475119875201375,-0.7054336030358958,-0.9952192386802464,-0.6071470043154321,1.4817183002290104,0.16735520995740055,-0.7087812379310577,0.47929904297483616,0.11315500821163886,0.8711430492479211,-0.1512548160568486,-0.6198654933924183,0.1920522452770537,0.7437274163866704,-0.4664199661052282,0.7340530274360618,0.7135686183388636,-1.483796998809259,-0.8432411459644863,0.01358826207320534,-0.06794145498139921,-0.17024213354586792,-0.2547226499150011,-1.0704752598915837,0
KXNBAGAME-25DEC03BKNCHI,2025-12-03,BKN,CHI,BKN,0,2025-26,0.2594,-0.8661056849155315,-1.5920418009035735,-0.6913034320414543,-0.49082069564639524,-1.1986363227981054,-0.33345560728469936,-0.22552935490187812,-1.4573499967714754,-0.5168349167248787,-0.2662434970428064,-1.299069606726062,-0.31806470386527647,-0.11527825568292054,-0.920042310549313,1.0106898160533164,2.003039762332743,-0.9209221529971305,-0.22473360794668926,-0.1085912213654715,-0.9250297466991096,0.45654722189444635,1.0262037502897727,0.42045148350217687,-1.1296814320308568,0.8711430492479211,-0.1512548160568486,0.018519878121783073,-1.9540997502852462,-1.9362636999071996,0.30748638480177587,-0.701477555227947,-0.16658620320792547,0.49724168454780554,-1.340376353018297,-1.0806551624821088,-0.4934404198455608,-0.11926750938558227,-0.8471719596886621,0.03999169085607133,1
KXNBAGAME-25DEC03CHANYK,2025-12-03,CHA,NYK,NYK,0,2025-26,0.7896,-1.3056728050402537,-0.5795233935243587,0.8264795558757124,-1.039108880237174,-1.4692505318686193,-1.4145489409628755,1.5114598997476396,-0.5827041882255442,-0.916651319643828,-0.20753173689085821,-1.0071378248293055,-0.2250426193369788,-0.11527825568292054,0.4311342198272434,0.6211318448895187,-0.20038154858301963,0.5621461026184261,0.5995068342334043,0.2608422005327013,-0.5062400758050651,0.1352227641866172,-0.06320542836051567,-0.8741948248963327,-0.25238512127144824,-0.5145904148333416,-1.2262444016037357,-1.2582508649066193,-0.902923262662895,0.7437274163866721,-1.149278511023173,-1.47786826770628,-1.190947181957295,1.4473316653414992,-0.5042853229732522,-0.6036772594708184,0.48520719934201123,-0.5270645026678683,0.20607125768673457,1.1504586416037264,0
KXNBAGAME-25DEC03DENIND,2025-12-03,DEN,IND,DEN,0,2025-26,0.7591,0.4525956754586354,1.8544150857525987,0.8424562189064185,0.5420012334664671,1.8224829620710743,2.0946310385814955,1.1609922592660686,-0.06439556093906648,1.122412335242814,-0.5010905376506002,-1.8829331705195749,-0.5041088729218727,-0.11527825568292054,-0.920042310549313,-0.8786663440911031,0.2177859994739854,-0.7434609942055255,-0.6771699376216235,-0.5676929495496064,-0.00472651930232095,-0.8287506089368702,-1.4754025117960752,0.3616039240295165,-0.9103573543410046,1.055907511125423,-0.1512548160568486,0.9760979353930849,2.046210772055367,0.4549352702343153,0.9175066849284732,1.7766348413355297,1.8771631281803776,0.8390535538468878,0.5351792008665327,1.8092697792921808,-0.6210901093048088,-0.6799883751487262,-1.1104827640325114,0.03999169085607133,1
KXNBAGAME-25DEC03DETMIL,2025-12-03,DET,MIL,MIL,0,2025-26,0.344,1.3317299157080804,0.7640106470365202,-0.3238401823351933,0.7587663297000308,1.6672125142437324,0.14936277474633222,-0.6552998921347525,0.6158845123744353,-0.15700015409782353,1.8473798684273355,0.8174358120254223,1.1702886485874915,-0.11527825568292054,-1.3704344873414982,-0.391718880136356,0.5716200785991447,-0.7054336030358958,0.9623518114974619,2.889916940837165,-1.6255976529477896,-1.6320617532064432,0.5016734050137075,0.7146892808654743,-0.03306104358159546,-1.43841272422085,-0.1512548160568486,1.9336759926643872,0.8636372234802213,-0.6424748851446407,1.0449736133131562,0.5058892262179412,-1.9020327157493315,0.6865246014177266,1.5746437247063174,-0.46338964093808493,0.8256063712333401,0.5943772288584196,1.8517637848357922,0.03999169085607133,0
KXNBAGAME-25DEC03LACATL,2025-12-03,LAC,ATL,LAC,0,2025-26,0.4277,-1.3056728050402537,-0.05379268200053528,1.0661295013363177,-0.8860982240723054,-0.5864271285074351,-0.5538726947336471,2.3786754480925403,-0.6474927666363547,-1.5963392046060414,0.49700938493252317,-0.2773083700874144,-0.5971309574501704,-0.11527825568292054,0.4311342198272434,0.9717340189369361,0.6520369147639535,0.11849320563941354,0.9354744057741962,0.9638417218146592,-0.971561932354007,-1.117942620873916,2.3173553694308553,0.655841721392814,0.9173432930744302,0.40923189455416686,-0.1512548160568486,-1.2582508649066193,-0.7715262017101003,0.3047633542350901,-0.7213538228745943,-1.0849194989417357,-1.066631529196449,2.4010970425792726,0.33180570707179097,-2.7360490611683517,-0.11049135146781446,-0.8329122476295832,-0.7155165575167374,0.03999169085607133,1
KXNBAGAME-25DEC03MIADAL,2025-12-03,MIA,DAL,DAL,0,2025-26,0.3797,0.8921627955833576,1.4260419133998536,0.18741303464743175,0.7842681057275088,-0.09843429247864105,0.6846614156937783,0.21959013008930575,1.3933474533041508,1.3223205367022883,-0.2662434970428064,-0.20432542461322556,0.6121561414177037,-0.11527825568292054,-0.46965013375712733,-0.06059460464712736,0.442953140735451,-0.3885386766223152,-0.9325052919926305,0.16041369749242074,-0.24772793327787967,0.26375254726975067,-0.9508721665200098,0.3616039240295165,-0.39860117306468257,0.8711430492479211,-0.1512548160568486,0.9760979353930848,1.1118316719466101,-0.18040745130086971,0.8355636595383198,0.5851127683075649,0.37045741671892846,0.3355242410084528,0.7837468043934364,1.5848095896398087,-0.45089052335914404,0.13560561141584687,-0.18889494882903904,0.03999169085607133,0
KXNBAGAME-25DEC03PORCLE,2025-12-03,POR,CLE,POR,0,2025-26,0.1971,-1.3056728050402537,-0.09273569766896715,1.2258961316433878,-1.039108880237174,-1.6600113677707862,-1.4740265677348152,-1.095303061206501,1.5229246101257696,-1.3164677225627772,1.377685787211748,-0.9341548793551167,0.7051782259460014,-1.2164161539661753,-0.01925795696494194,-0.002160908972558256,-0.2968817519807916,0.2325753791483025,0.20530488362553015,-0.21977992116006656,-0.7337307612289914,0.006692981103485984,-0.18425089265499248,-0.16802411122441813,-0.7641413025477697,0.5939963564316687,-0.1512548160568486,-0.9390581791495188,-0.07074187662853358,1.1018296776155956,-0.9125542154516187,-1.3352658919449507,-0.9000485544969161,-0.26356537937596697,1.0549114627864242,-0.8000799254166437,1.123455646638253,-0.11926750938558227,0.07441585551480982,-1.0704752598915837,1
KXNBAGAME-25DEC03SACHOU,2025-12-03,SAC,HOU,HOU,0,2025-26,0.9105,-1.3056728050402537,-1.3778552147272023,1.0022228492134888,-1.7021550569516042,-0.7727516659002472,-1.0156989731981125,-0.8753014766706281,-1.2953785507444513,-0.4768532764329832,-0.5010905376506002,0.8174358120254223,-1.0622413800916604,0.9858596426003342,1.3319185734116146,1.0496456131696967,-0.9080497068333383,1.3987487083502785,0.11571353121465348,0.6589694804423795,-0.14949331911754754,1.7739774984965464,-0.5877357736365809,-0.6388045870056945,0.6980192153845788,-0.14506149107833788,-0.1512548160568486,-1.896636236420821,-1.8227026893324536,1.379070137921857,-2.2236426216940726,-0.6380987215562484,-1.1834882427916436,-0.5208431304613002,-2.153870328197259,0.06970330948629815,0.10225813096426559,0.08463098725556123,-0.6496888564307753,1.1504586416037264,0
KXNBAGAME-25DEC03SASORL,2025-12-03,SAS,ORL,SAS,0,2025-26,0.2757,0.4525956754586354,0.6666531078654419,0.10752971949389666,0.35073791326038145,0.3451955584566284,0.1563601426018517,1.4475059507546515,0.00039301747174178806,-0.19698179438971902,-0.9120728587142385,-0.05835953366484655,-0.5041088729218727,-1.2164161539661753,1.3319185734116146,1.5560709756826328,-0.4416320570774461,1.3607213171806491,0.5636702932690467,-0.3237951564517853,1.365387836091777,0.16735520995740055,0.09818852403211913,-0.7564997059510131,0.7711272412811959,0.40923189455416686,-0.1512548160568486,-0.6198654933924184,-0.6693284876357067,0.39717684100384393,-0.7304586034735002,-0.15641958565132624,0.33067640783545665,0.07089569703496591,-0.12013539024985452,-0.21087192757916684,-0.1104913514678152,-0.578039126828154,-0.6496888564307753,-1.0704752598915837,1
KXNBAGAME-25DEC04BOSWAS,2025-12-04,BOS,WAS,BOS,0,2025-26,0.8212,0.8921627955833576,0.45246652168907076,-0.5794667908265069,0.7587663297000308,0.6912268421861396,1.01703638883108,-0.1359938263117009,0.7454616691960542,-0.836688039060037,-1.5579022203856707,-1.2260866612518726,0.6121561414177037,-0.11527825568292054,-1.3704344873414982,-0.27485148878721777,1.7135391521394292,-1.529360411711205,-0.014193929781119292,0.24649527152694664,-1.0206792394341702,-0.7644857173953036,-0.42634182124394465,0.18506124561153864,-0.3254931471680654,0.8711430492479211,-0.1512548160568486,1.614483306907286,0.5424444078178381,-1.6474715537548428,1.6367843522420416,0.49955134285077013,0.5469856436393279,0.6295559565345459,1.0549114627864242,-0.29504449869880656,-1.2593385566010513,-0.6290137509884401,-0.18889494882903904,0.03999169085607133,1
KXNBAGAME-25DEC04GSWPHI,2025-12-04,GSW,PHI,PHI,0,2025-26,0.62,0.013028555333913172,-0.3263937916795556,-0.38774683445802227,0.0957201529856006,-1.2873622929851618,-0.23899114123515064,0.928199884931597,0.16236446349876593,0.44272445028060037,0.7905681856922652,1.03638464844799,-0.5971309574501704,-0.11527825568292054,-0.01925795696494194,-0.2553735902290262,0.3303695701047182,-0.4265660677919449,-0.8966687510282804,-0.38835633697767824,1.0913649650129535,0.3922823303528819,-0.5473872855384214,-0.050328992279099545,0.4055871117981088,0.8711430492479211,-0.1512548160568486,0.018519878121783073,-0.05614220318933509,-0.5154063408376043,0.3712198489941173,-0.28951513636189813,0.09447666758984949,-0.10736103050272786,-0.1653294999820197,0.6869688310303209,0.61285688880126,0.4414533563775626,-1.044655062946549,0.03999169085607133,0
KXNBAGAME-25DEC04LALTOR,2025-12-04,LAL,TOR,LAL,0,2025-26,0.4559,1.3317299157080804,0.9003112018760303,-0.18005021505883148,0.7332645536725527,1.8136103650523698,0.34179039077319234,0.8156409347039443,-0.8094642126633789,-0.7167431181843533,0.49700938493252317,-0.20432542461322556,-1.3413076336765548,0.9858596426003342,1.3319185734116146,-0.06059460464712736,-0.9402164412992623,0.7015798702404016,0.8817195943276672,-0.4421573207492567,-1.188712132076844,-0.15396924775042858,1.0665522383879322,0.3027563645568572,1.136667370764283,-1.0688838004658463,-0.1512548160568486,0.018519878121783073,0.7176404890882282,0.5473487570030691,0.01613340563678614,0.6675052520807786,0.5444993305841127,1.432630079565196,-0.4590912132410886,-1.2490003047213882,0.14480802745068236,-0.9348614959501553,-0.18889494882903934,1.1504586416037264,1
KXNBAGAME-25DEC04MINNOP,2025-12-04,MIN,NOP,MIN,0,2025-26,0.8398,0.4525956754586354,0.8224251705391694,-0.1001668999052964,0.6185065615489013,-0.09843429247864105,0.2368298729403576,-0.5759969953834493,0.3891244879366006,-0.07703687351403395,0.20345058417278117,0.5255040301286655,-0.7831751265067666,-0.11527825568292054,-1.8208266641336839,0.40687496074942825,1.6492056832075834,-1.0350043265060194,-0.014193929781119292,-0.05837696984533321,0.3184136588566601,0.07095787264505272,-1.0315691427163274,0.18506124561153864,0.6249111894879615,-0.6993548767108434,-0.1512548160568486,1.6144833069072864,0.30884963279064986,-1.2547142349876383,1.1815453222967451,-0.06452027682736387,0.20387444201939553,-0.6384558166717355,0.21882043274137958,0.658911307323774,0.01715833799143357,-0.06829288522529663,-0.057239546657114324,0.03999169085607133,1
KXNBAGAME-25DEC04UTABKN,2025-12-04,UTA,BKN,UTA,0,2025-26,0.644,-0.42653856479080904,1.7570575465815204,2.3762158698542915,-0.745838455921176,0.4516667226810936,0.019911469419170616,0.38331223951135357,0.16236446349876593,2.3218615439996615,1.1428387466039553,0.08760635728353114,-0.7831751265067666,0.9858596426003342,-0.46965013375712733,-1.4824811993949885,-0.9080497068333383,-0.2491049090003398,-0.780199992894138,-0.03685657633670024,-0.6406663899192053,-1.2786048497278306,-0.2649478688513099,0.18506124561153864,-0.9834653802376224,-0.05267926013958736,-1.2262444016037357,0.018519878121783073,2.4258022814745486,2.372515120685964,-0.35716259891835705,0.8703175198302183,0.034805154264644575,0.7324670569686821,1.0097173530542591,1.8092697792921808,0.6979566817740921,0.7473011013392774,-0.5180334542588506,2.260925592351381,1
KXNBAGAME-25DEC05CHATOR,2025-12-05,CHA,TOR,CHA,0,2025-26,0.3027,-1.3056728050402537,-1.1636686285508284,0.37913299101591413,-1.0646106562646522,-1.824154412616835,-1.6524594480506305,1.7979735912362198,-0.42073274219852,-1.3964310031465668,-0.20753173689085821,-1.5180184431486294,0.3330898878328098,-0.11527825568292054,0.8815263966194288,-0.23589569167083746,-0.7472160345037205,0.43538813205299404,0.6219046723361191,0.1747606264981754,-0.6949539398499146,-0.31463147660434315,1.4700371193695205,0.3616039240295165,0.844235267177813,-0.6069726457720921,-1.2262444016037357,-1.5774435506637199,-0.6985278345141037,0.8130375314632371,-1.0764402662319255,-1.7472283108110032,-1.3003449563868397,1.787305836418548,-0.07494128051768933,-2.0065534447981435,-0.4083406268727281,-1.6485062341941568,0.6668651652884708,1.1504586416037264,1
KXNBAGAME-25DEC05DALOKC,2025-12-05,DAL,OKC,OKC,0,2025-26,0.899,0.013028555333913172,-0.2679792681769092,-0.004306921721052926,-0.17204849530291924,-0.6707168001851367,0.8875850835039205,-0.043900139761798844,0.29194162032038706,-0.4368716361410877,-0.20753173689085821,-0.7152060429325487,0.8912223950025976,-0.11527825568292054,2.2327029269959855,1.224946700193404,-1.6157178650836546,2.0705659523470694,1.9254588499144127,1.6704279753480533,0.7294479654748927,-0.7323532716245201,0.21923398832659594,-0.7564997059510131,1.136667370764283,0.8711430492479211,0.9237347694900384,-1.57744355066372,-1.1219183642508848,1.1595881068460652,-1.613622321567375,-1.8454655030021418,-0.5320742223248117,-0.5484086037918706,0.7159556397951903,-0.46338964093808493,0.4001074063691784,-1.2916838650721558,0.008588154428847751,-1.0704752598915837,0
